datetime,open,high,low,close,volume
2026-01-13 09:15:00,1215.6,1215.9,1206.1,1209.9,33857
2026-01-13 09:20:00,1209.8,1209.8,1203,1204.7,84174
2026-01-13 09:25:00,1204.6,1206,1198.1,1198.4,163771
2026-01-13 09:30:00,1198.8,1200,1195.2,1196.7,27633
2026-01-13 09:35:00,1197,1200.3,1196.4,1197.1,20509
2026-01-13 09:40:00,1197.1,1199.3,1195.2,1199.2,15826
2026-01-13 09:45:00,1198.7,1203.5,1198.3,1200.9,41472
2026-01-13 09:50:00,1200.6,1202.1,1200,1200.8,23897
2026-01-13 09:55:00,1200.2,1200.6,1196.3,1196.8,20912
2026-01-13 10:00:00,1196.7,1196.9,1194,1195.6,18657
2026-01-13 10:05:00,1195.6,1200,1195,1199.2,12427
2026-01-13 10:10:00,1199.6,1199.9,1195.3,1195.6,8789
2026-01-13 10:15:00,1195.6,1196.4,1192.4,1193.3,22748
2026-01-13 10:20:00,1193.3,1196.8,1192.9,1194.9,8086
2026-01-13 10:25:00,1194.9,1198,1194.9,1197.6,14163
2026-01-13 10:30:00,1197.6,1201,1197.5,1199,31166
2026-01-13 10:35:00,1199,1199,1196.3,1198.6,7181
2026-01-13 10:40:00,1198.6,1198.6,1195,1196,43705
2026-01-13 10:45:00,1196,1199.9,1195.5,1199.6,69732
2026-01-13 10:50:00,1199.1,1200,1196,1196.3,103666
2026-01-13 10:55:00,1196.3,1199.6,1195,1199.3,27191
2026-01-13 11:00:00,1199.4,1200.4,1195,1199.5,153759
2026-01-13 11:05:00,1199.3,1200.8,1198.3,1200.7,50350
2026-01-13 11:10:00,1200.4,1200.4,1199.1,1200,9065
2026-01-13 11:15:00,1200,1201.7,1199.8,1201.2,12833
2026-01-13 11:20:00,1201.2,1202,1201.2,1201.6,3782
2026-01-13 11:25:00,1201.6,1202,1201.3,1201.8,5799
2026-01-13 11:30:00,1201.3,1201.8,1200.1,1200.6,11724
2026-01-13 11:35:00,1200.6,1201.5,1200.4,1201.4,4556
2026-01-13 11:40:00,1201.4,1201.5,1199.8,1199.8,5610
2026-01-13 11:45:00,1199.8,1201,1199.6,1200.3,5213
2026-01-13 11:50:00,1200.4,1200.7,1199.3,1200.1,6615
2026-01-13 11:55:00,1200.1,1200.7,1199.4,1200,2637
2026-01-13 12:00:00,1200,1200,1199,1199,13175
2026-01-13 12:05:00,1199,1199.1,1195.2,1196.3,24423
2026-01-13 12:10:00,1196.2,1196.8,1193.9,1194,15472
2026-01-13 12:15:00,1193.9,1196,1193.3,1195.6,9957
2026-01-13 12:20:00,1195.6,1195.7,1193.3,1194.5,9255
2026-01-13 12:25:00,1194.5,1198,1194.3,1197.7,8809
2026-01-13 12:30:00,1197.3,1197.3,1195.2,1196.1,18691
2026-01-13 12:35:00,1195.6,1196.1,1194,1194.3,5046
2026-01-13 12:40:00,1194.3,1194.6,1191,1192.9,15783
2026-01-13 12:45:00,1192.3,1193.4,1191,1192.9,16456
2026-01-13 12:50:00,1192.9,1193.3,1191.7,1192.5,4021
2026-01-13 12:55:00,1192.3,1192.8,1190.7,1191.3,12190
2026-01-13 13:00:00,1190.9,1192.4,1190.5,1191.3,6924
2026-01-13 13:05:00,1191,1192.7,1190,1192.6,16840
2026-01-13 13:10:00,1192.5,1194.3,1191.5,1194.2,11751
2026-01-13 13:15:00,1194,1195,1192.6,1193.5,24014
2026-01-13 13:20:00,1193.4,1195.1,1193,1193.7,21810
2026-01-13 13:25:00,1193.5,1195.9,1192.3,1194.9,32230
2026-01-13 13:30:00,1194.9,1195.2,1191,1192.3,24095
2026-01-13 13:35:00,1192.3,1193.2,1191.4,1192.2,15325
2026-01-13 13:40:00,1192.1,1193.5,1192,1193.1,11962
2026-01-13 13:45:00,1193,1193.3,1191.4,1191.5,11308
2026-01-13 13:50:00,1191.5,1193.8,1190.5,1190.9,16592
2026-01-13 13:55:00,1190.9,1191,1188.6,1189.4,51861
2026-01-13 14:00:00,1189.4,1189.9,1188,1188.7,18622
2026-01-13 14:05:00,1189,1190,1188.5,1189.7,12958
2026-01-13 14:10:00,1189.7,1189.9,1188.7,1189.3,4992
2026-01-13 14:15:00,1188.9,1189.8,1188.3,1188.7,7308
2026-01-13 14:20:00,1188.4,1188.9,1185.5,1185.7,18550
2026-01-13 14:25:00,1185.9,1188.3,1185.6,1185.9,23404
2026-01-13 14:30:00,1185.9,1190.4,1185.6,1188,17998
2026-01-13 14:35:00,1188,1189.7,1187.1,1187.9,13865
2026-01-13 14:40:00,1187.8,1191,1187.7,1190.5,29678
2026-01-13 14:45:00,1190.5,1191.9,1189.6,1190.2,21649
2026-01-13 14:50:00,1190.2,1192.1,1189.1,1191.2,38005
2026-01-13 14:55:00,1191.7,1192.4,1189.3,1190.8,18128
2026-01-13 15:00:00,1190.8,1191.9,1189.7,1190.5,34869
2026-01-13 15:05:00,1190.5,1195,1190.4,1194.4,123518
2026-01-13 15:10:00,1194.4,1194.5,1191,1191.2,72324
2026-01-13 15:15:00,1191.2,1192.1,1189.5,1189.7,36457
2026-01-13 15:20:00,1189.7,1191,1187.5,1190,46766
2026-01-13 15:25:00,1189.9,1191.8,1186.1,1187.9,54718
2026-01-14 09:15:00,1191.1,1191.1,1176.1,1182.6,63947
2026-01-14 09:20:00,1182.1,1188.3,1181.5,1186.2,46179
2026-01-14 09:25:00,1186.5,1189.4,1185.3,1188.4,24606
2026-01-14 09:30:00,1188.3,1190,1186.3,1188.2,47459
2026-01-14 09:35:00,1188.2,1188.5,1184,1184.5,28237
2026-01-14 09:40:00,1184.5,1184.8,1182,1182.7,21664
2026-01-14 09:45:00,1182.7,1184.8,1182.1,1183.8,15904
2026-01-14 09:50:00,1183.8,1187.9,1182.7,1186.8,22624
2026-01-14 09:55:00,1187.3,1190.5,1186.8,1187.5,31146
2026-01-14 10:00:00,1187.5,1189.1,1186.9,1187.6,16879
2026-01-14 10:05:00,1188.2,1189.5,1187.1,1187.7,8531
2026-01-14 10:10:00,1187.4,1188.3,1186.8,1187.2,4847
2026-01-14 10:15:00,1187,1187.4,1183.2,1184.5,11917
2026-01-14 10:20:00,1183.9,1190,1183.8,1189.9,18462
2026-01-14 10:25:00,1189.2,1194.5,1189.1,1193,31988
2026-01-14 10:30:00,1192.6,1194.1,1191.5,1193.7,17172
2026-01-14 10:35:00,1193,1193.7,1192.2,1193.2,6330
2026-01-14 10:40:00,1193.2,1195,1179.8,1181.6,864446
2026-01-14 10:45:00,1181.6,1181.6,1178.1,1179.9,46298
2026-01-14 10:50:00,1179.9,1183.3,1178,1182,29896
2026-01-14 10:55:00,1181.9,1182,1179.6,1181.7,15015
2026-01-14 11:00:00,1181.4,1185,1181.3,1184.9,17949
2026-01-14 11:05:00,1184.9,1184.9,1182.3,1183.5,12317
2026-01-14 11:10:00,1183.3,1184.5,1183,1184.2,15315
2026-01-14 11:15:00,1184.2,1184.4,1182.8,1183.6,12554
2026-01-14 11:20:00,1183.6,1184,1182.5,1183,15352
2026-01-14 11:25:00,1183,1186,1180.7,1184.2,163781
2026-01-14 11:30:00,1184.2,1185.3,1183,1184.9,157035
2026-01-14 11:35:00,1184.9,1187,1183.8,1187,122781
2026-01-14 11:40:00,1187,1188.8,1186,1187.9,60895
2026-01-14 11:45:00,1187.9,1187.9,1186.4,1187.2,7557
2026-01-14 11:50:00,1187.2,1187.8,1185.4,1185.8,10366
2026-01-14 11:55:00,1185.8,1186.6,1185.3,1185.9,3784
2026-01-14 12:00:00,1185.9,1186.9,1185.5,1186.6,6638
2026-01-14 12:05:00,1186.6,1186.6,1183,1185.6,64313
2026-01-14 12:10:00,1185.6,1186,1182.4,1183.8,39001
2026-01-14 12:15:00,1183.6,1184.2,1182.3,1183.2,5666
2026-01-14 12:20:00,1183.2,1183.8,1182.5,1183.3,3796
2026-01-14 12:25:00,1183.3,1183.9,1182.2,1182.9,4768
2026-01-14 12:30:00,1182.9,1183.7,1182.1,1183.4,4806
2026-01-14 12:35:00,1183.4,1186.7,1182.8,1186,20508
2026-01-14 12:40:00,1186,1186.3,1185,1185.8,8224
2026-01-14 12:45:00,1185.8,1186.7,1185.1,1185.5,5679
2026-01-14 12:50:00,1185.5,1186.9,1184.7,1186.1,21553
2026-01-14 12:55:00,1186.1,1186.6,1183.2,1184.6,36277
2026-01-14 13:00:00,1184.6,1186.9,1183.7,1186.9,8519
2026-01-14 13:05:00,1186.4,1188,1186.4,1187,6149
2026-01-14 13:10:00,1187,1187.4,1186,1186.3,8321
2026-01-14 13:15:00,1186.5,1187.3,1186,1187.1,7559
2026-01-14 13:20:00,1187.1,1187.5,1186.3,1187,7965
2026-01-14 13:25:00,1187,1189,1186,1187.3,48204
2026-01-14 13:30:00,1187.4,1187.4,1184.1,1185.2,5768
2026-01-14 13:35:00,1185.2,1186.7,1183,1183.5,16806
2026-01-14 13:40:00,1183.2,1183.2,1181.4,1181.8,11941
