datetime,open,high,low,close,volume,histogram
2025-11-10 05:45:00,194.77,195.6,194.76,195.5,45884,0.0000
2025-11-10 05:50:00,195.55,195.89,195.5,195.84,22166,0.0000
2025-11-10 05:55:00,195.84,196,195.61,196,25081,0.0000
2025-11-10 06:00:00,196,196.4,195.83,196.28,28859,0.0000
2025-11-10 06:05:00,196.35,196.4,196.18,196.32,10649,0.0000
2025-11-10 06:10:00,196.31,196.35,196.06,196.26,14654,0.0000
2025-11-10 06:15:00,196.26,197.44,196.26,197.2,54473,0.0000
2025-11-10 06:20:00,197.2,197.6,197.12,197.4,32733,0.0000
2025-11-10 06:25:00,197.43,197.43,196.85,196.95,15126,0.0000
2025-11-10 06:30:00,196.94,197.29,196.85,196.96,14269,0.0000
2025-11-10 06:35:00,197.01,197.11,196.86,196.94,12729,0.0000
2025-11-10 06:40:00,196.93,197.3,196.67,197.11,15841,0.0000
2025-11-10 06:45:00,197.1,197.3,196.97,197.28,18645,0.0000
2025-11-10 06:50:00,197.28,197.28,196,196.01,53158,0.0000
2025-11-10 06:55:00,196.06,196.09,195.41,195.51,31811,0.0000
2025-11-10 07:00:00,195.53,195.75,195.39,195.58,26339,0.0000
2025-11-10 07:05:00,195.56,195.57,195.1,195.42,22592,0.0000
2025-11-10 07:10:00,195.37,195.37,195.1,195.25,20505,0.0000
2025-11-10 07:15:00,195.3,195.33,195.1,195.26,26322,0.0000
2025-11-10 07:20:00,195.3,195.45,195.1,195.39,33945,0.0000
2025-11-10 07:25:00,195.4,195.4,195.26,195.31,18642,0.0000
2025-11-10 07:30:00,195.32,195.72,195.25,195.45,22213,0.0000
2025-11-10 07:35:00,195.46,195.55,195.01,195.09,43378,0.0000
2025-11-10 07:40:00,195.1,195.15,195.01,195.02,18202,0.0000
2025-11-10 07:45:00,195.05,195.42,195.04,195.14,24840,0.0000
2025-11-10 07:50:00,195.2,195.3,195,195.16,21179,0.0000
2025-11-10 07:55:00,195.19,195.93,195.09,195.74,33032,0.0000
2025-11-10 08:00:00,195.78,195.78,195.39,195.44,22320,0.0000
2025-11-10 08:05:00,195.43,195.71,195.3,195.57,21268,0.0000
2025-11-10 08:10:00,195.65,195.65,195.17,195.26,30505,0.0000
2025-11-10 08:15:00,195.26,195.26,195,195.04,18476,0.0000
2025-11-10 08:20:00,195.07,195.29,195,195.25,24501,0.0000
2025-11-10 08:25:00,195.25,195.31,195.1,195.28,28193,0.0000
2025-11-10 08:30:00,195.28,195.52,195.25,195.27,45494,0.0862
