datetime,open,high,low,close,volume
2025-06-02 09:15:00,1502.7,1519.6,1496.6,1516.8,32142
2025-06-02 09:20:00,1516,1519.1,1514.6,1518,19927
2025-06-02 09:25:00,1517.4,1520.9,1515.4,1519.5,21134
2025-06-02 09:30:00,1519.5,1523,1518.8,1520.3,18452
2025-06-02 09:35:00,1520.3,1521.5,1516,1520.1,13122
2025-06-02 09:40:00,1520.1,1523,1519.2,1520.5,11774
2025-06-02 09:45:00,1520.3,1521.2,1518.6,1520,5765
2025-06-02 09:50:00,1520,1522,1519.6,1521.2,4031
2025-06-02 09:55:00,1521.2,1521.5,1518.1,1519.2,9275
2025-06-02 10:00:00,1518.5,1521.1,1517.2,1520.2,15975
2025-06-02 10:05:00,1520.4,1526.4,1519.4,1523.7,20912
2025-06-02 10:10:00,1523.3,1527.3,1522.9,1524.9,20527
2025-06-02 10:15:00,1525,1525,1522,1522.9,9776
2025-06-02 10:20:00,1522.8,1523.9,1518,1522.6,19055
2025-06-02 10:25:00,1522.6,1523.7,1521,1523.6,10352
2025-06-02 10:30:00,1523.7,1525.3,1520.3,1522.9,13697
2025-06-02 10:35:00,1522.9,1524.1,1521.3,1523.2,8757
2025-06-02 10:40:00,1523.1,1524.2,1521.8,1524.2,7632
2025-06-02 10:45:00,1524.2,1524.2,1521.7,1523.6,9654
2025-06-02 10:50:00,1523.6,1524.2,1522.6,1524.1,4876
2025-06-02 10:55:00,1524.1,1527,1523.9,1527,10874
2025-06-02 11:00:00,1526.9,1530,1523.8,1526.3,15672
2025-06-02 11:05:00,1526.3,1528.6,1526.3,1527.3,5660
2025-06-02 11:10:00,1527.2,1527.4,1525,1526.6,10179
2025-06-02 11:15:00,1526.6,1527.1,1525.3,1525.6,4966
2025-06-02 11:20:00,1525.6,1527.4,1523.6,1526.7,12526
2025-06-02 11:25:00,1526.8,1527.3,1524.2,1526.2,7052
2025-06-02 11:30:00,1526.2,1526.7,1523.7,1524.6,7803
2025-06-02 11:35:00,1524.6,1527,1522.4,1525.3,13617
2025-06-02 11:40:00,1524.6,1526,1522.6,1523.4,8754
2025-06-02 11:45:00,1523.4,1524.3,1521.3,1523.8,86641
2025-06-02 11:50:00,1523.8,1526.1,1523.7,1524.6,9011
2025-06-02 11:55:00,1524.6,1528.1,1524.5,1528,9699
2025-06-02 12:00:00,1527.6,1528.7,1525.8,1527.5,11603
2025-06-02 12:05:00,1528.2,1528.2,1525.9,1526.7,5843
2025-06-02 12:10:00,1526.3,1528.5,1526,1528.5,5332
2025-06-02 12:15:00,1528.5,1529.4,1527.3,1529.3,8281
2025-06-02 12:20:00,1529.3,1529.8,1528.1,1528.4,5032
2025-06-02 12:25:00,1528.4,1528.7,1527.2,1527.9,6283
2025-06-02 12:30:00,1527.9,1528.9,1527,1528.2,7184
2025-06-02 12:35:00,1527.7,1529.3,1527.7,1529.2,4908
2025-06-02 12:40:00,1529.3,1532.2,1527.1,1531.7,16130
2025-06-02 12:45:00,1531.7,1533.4,1528,1528.6,14163
2025-06-02 12:50:00,1528.6,1530.2,1528,1529.5,5646
2025-06-02 12:55:00,1529.5,1530.2,1528,1528.6,5049
2025-06-02 13:00:00,1528.6,1530,1528,1528.9,5560
2025-06-02 13:05:00,1528.9,1530.8,1525,1526.4,14884
2025-06-02 13:10:00,1526.3,1526.6,1523,1525.5,38887
2025-06-02 13:15:00,1525.5,1526.5,1524.2,1526.2,4608
2025-06-02 13:20:00,1526.3,1527,1525.5,1526.8,5057
2025-06-02 13:25:00,1526.8,1528.4,1526.2,1526.9,4894
2025-06-02 13:30:00,1526.8,1529.3,1525.4,1526.5,6074
2025-06-02 13:35:00,1526.5,1527,1524,1526.3,51783
2025-06-02 13:40:00,1526.3,1526.9,1524.8,1525.7,7013
2025-06-02 13:45:00,1525.6,1527,1525.4,1526.6,8007
2025-06-02 13:50:00,1526.6,1526.8,1524.4,1525,6828
2025-06-02 13:55:00,1525,1526.6,1524.2,1525.7,7024
2025-06-02 14:00:00,1525.9,1527,1525,1526.2,8923
2025-06-02 14:05:00,1526.2,1526.7,1524.7,1525,8633
2025-06-02 14:10:00,1524.9,1526.5,1524.5,1526,8549
2025-06-02 14:15:00,1525.9,1526.7,1524.6,1525.1,15610
2025-06-02 14:20:00,1525.1,1525.5,1524,1525,19399
2025-06-02 14:25:00,1525,1525.4,1524.9,1525,15583
2025-06-02 14:30:00,1524.9,1525.3,1524.9,1525,10047
2025-06-02 14:35:00,1525,1525,1523.8,1524.5,27457
2025-06-02 14:40:00,1524.5,1525.1,1522.4,1524.8,20852
2025-06-02 14:45:00,1524.8,1527,1524.5,1526.3,12759
2025-06-02 14:50:00,1526,1526.7,1524.3,1524.7,16276
2025-06-02 14:55:00,1524.7,1525.6,1524,1524.1,20127
2025-06-02 15:00:00,1524.1,1526.6,1524,1524.9,21006
2025-06-02 15:05:00,1524.9,1525.4,1521.3,1522,26842
2025-06-02 15:10:00,1522,1522.9,1521.8,1522.2,17104
2025-06-02 15:15:00,1522.1,1522.4,1521,1522,28888
2025-06-02 15:20:00,1522,1522.2,1519.2,1521,38599
2025-06-02 15:25:00,1520.9,1525,1518.3,1522,19842
2025-06-03 09:15:00,1525,1528.7,1517.6,1523.2,11221
2025-06-03 09:20:00,1523.6,1523.7,1516.7,1517.2,5915
2025-06-03 09:25:00,1516.2,1519.7,1514.4,1519.2,7028
2025-06-03 09:30:00,1519,1519.2,1516,1518,4336
2025-06-03 09:35:00,1518.4,1519.5,1517.2,1518,4528
2025-06-03 09:40:00,1518,1522.2,1517,1519.8,147263
2025-06-03 09:45:00,1519.8,1519.8,1517,1518.7,2542
2025-06-03 09:50:00,1519.6,1520.4,1518.8,1519.6,1727
2025-06-03 09:55:00,1518.8,1519.6,1517,1517.7,2442
2025-06-03 10:00:00,1517.7,1523,1517.7,1521.9,39366
2025-06-03 10:05:00,1522,1523.9,1520.6,1523.9,2547
2025-06-03 10:10:00,1523.9,1524.4,1521,1523.4,1778
2025-06-03 10:15:00,1523.3,1523.8,1522.6,1523.2,562
2025-06-03 10:20:00,1523.2,1524,1519.3,1522.7,173935
2025-06-03 10:25:00,1522.9,1524.4,1522,1524.4,63098
2025-06-03 10:30:00,1524.2,1527.7,1523.6,1527.4,6594
2025-06-03 10:35:00,1527.4,1530.6,1523.1,1523.2,7349
2025-06-03 10:40:00,1523.4,1524.8,1521.5,1523,111401
2025-06-03 10:45:00,1523.6,1525,1522,1522,1392
2025-06-03 10:50:00,1522.5,1522.8,1520.6,1521.9,1254
2025-06-03 10:55:00,1521.3,1521.9,1520,1521.9,1183
2025-06-03 11:00:00,1521.8,1523.1,1521,1523.1,1775
2025-06-03 11:05:00,1523,1524.1,1522.5,1524,5354
2025-06-03 11:10:00,1523.9,1523.9,1523,1523,1759
2025-06-03 11:15:00,1523,1523.8,1522,1523.8,1384
2025-06-03 11:20:00,1523.7,1524.4,1522.1,1523,40962
2025-06-03 11:25:00,1523,1523.7,1523,1523.5,2523
2025-06-03 11:30:00,1523,1523.5,1523,1523,1679
2025-06-03 11:35:00,1523,1523.5,1516.6,1518.1,110466
2025-06-03 11:40:00,1518.5,1520.9,1515.4,1518.9,11175
2025-06-03 11:45:00,1518.2,1521.7,1516.8,1520,2542
2025-06-03 11:50:00,1520,1520.4,1516.9,1519.4,5367
2025-06-03 11:55:00,1518.9,1519.6,1517.6,1518.4,2142
2025-06-03 12:00:00,1518.4,1519.7,1518.1,1519.4,1478
2025-06-03 12:05:00,1519.2,1519.4,1516.5,1518,1596
2025-06-03 12:10:00,1517.6,1518.8,1517.1,1517.8,3102
2025-06-03 12:15:00,1517.8,1523,1517.2,1523,14226
2025-06-03 12:20:00,1523,1523,1521,1521.8,5664
2025-06-03 12:25:00,1521.8,1523.8,1521.3,1523,2618
2025-06-03 12:30:00,1523,1523.7,1521.9,1522.7,1691
