datetime,open,high,low,close,volume,histogram,previoushistogram,percentagehistogram,previousclose,percentageclose
2025-11-11 09:15:00,2762.5,2762.5,2735,2736.75,13270,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 09:20:00,2736.25,2749,2732.75,2743.75,8860,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 09:25:00,2744.75,2745,2737.5,2739,3020,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 09:30:00,2739,2740,2728.5,2729.25,8696,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 09:35:00,2729.25,2730.75,2725.5,2726.5,6522,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 09:40:00,2726,2731,2725.75,2730.75,4614,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 09:45:00,2730.25,2731.75,2723.25,2725,8360,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 09:50:00,2725.5,2725.5,2719.75,2719.75,4734,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 09:55:00,2720.25,2724,2719.5,2723,7734,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:00:00,2722.5,2723,2720,2722.25,1984,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:05:00,2721,2722,2717.25,2717.5,4534,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:10:00,2717.5,2720.25,2715.5,2718.5,4060,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:15:00,2717.25,2719.25,2714.25,2714.25,5392,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:20:00,2714.25,2719,2714.25,2718.75,3604,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:25:00,2717.5,2719,2715.75,2715.75,1958,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:30:00,2715.75,2729,2714.25,2723.5,9276,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:35:00,2723.5,2731.25,2716.25,2729,12666,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:40:00,2728.75,2731.5,2727,2728,5280,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:45:00,2727.5,2728.75,2723,2723.25,2276,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:50:00,2723.25,2723.75,2720,2720.5,3850,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 10:55:00,2720.5,2725,2719.25,2723.75,3568,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:00:00,2722.5,2723,2719.5,2720.5,1904,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:05:00,2720.25,2721.5,2719.25,2721.5,1634,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:10:00,2721.25,2721.75,2717.5,2717.5,2198,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:15:00,2717.5,2720.25,2715.5,2719.75,2346,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:20:00,2719,2719.5,2715.25,2716,3364,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:25:00,2716,2718,2715,2717.25,3348,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:30:00,2716.25,2717.25,2715,2715.75,3524,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:35:00,2715.25,2715.5,2712.5,2715,3332,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:40:00,2714.25,2720,2714.25,2717.75,4746,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:45:00,2717,2718.25,2715,2716.25,2714,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:50:00,2716.75,2721.5,2716,2721.5,4394,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 11:55:00,2720.5,2722.75,2719.25,2721.25,3908,0.0000,0.0000,0.00,0.0000,100.00
2025-11-11 12:00:00,2720.5,2722.5,2720,2721.25,2660,0.9384,0.0000,100.00,0.0000,100.00
2025-11-11 12:05:00,2721.25,2725,2720,2724.5,4446,1.1856,0.0000,100.00,0.0000,100.00
2025-11-11 12:10:00,2723.75,2725.75,2720,2720.75,2052,1.0631,0.0000,100.00,0.0000,100.00
2025-11-11 12:15:00,2720.25,2731,2720.25,2730,12152,1.5424,0.0000,100.00,0.0000,100.00
2025-11-11 12:20:00,2728.5,2731.75,2727.5,2727.75,5322,1.6365,0.0000,100.00,0.0000,100.00
2025-11-11 12:25:00,2727.75,2730.25,2726.5,2729.75,3356,1.7516,0.0000,100.00,0.0000,100.00
2025-11-11 12:30:00,2729.25,2730.5,2724,2724.25,3826,1.3913,0.0000,100.00,0.0000,100.00
2025-11-11 12:35:00,2724.25,2727.25,2717.75,2720.25,6220,0.8444,0.0000,100.00,0.0000,100.00
2025-11-11 12:40:00,2719.25,2721.75,2719.25,2721.5,2750,0.5423,0.0000,100.00,0.0000,100.00
2025-11-11 12:45:00,2721.25,2722.5,2718.5,2722.5,5990,0.3924,0.0000,100.00,0.0000,100.00
2025-11-11 12:50:00,2722.25,2733,2720.5,2731.5,15294,0.8553,0.0000,100.00,0.0000,100.00
2025-11-11 12:55:00,2731.5,2733,2728.5,2730.5,8984,1.0380,0.0000,100.00,0.0000,100.00
2025-11-11 13:00:00,2729.5,2731.25,2727.5,2727.5,8826,0.9054,0.0000,100.00,0.0000,100.00
2025-11-11 13:05:00,2727.5,2730.75,2727.5,2729.25,2044,0.8832,0.0000,100.00,0.0000,100.00
2025-11-11 13:10:00,2729.25,2733.75,2728,2733.75,4956,1.1049,0.0000,100.00,0.0000,100.00
2025-11-11 13:15:00,2733.75,2738.5,2733,2736.25,12090,1.3377,0.0000,100.00,0.0000,100.00
2025-11-11 13:20:00,2736.25,2742.25,2735,2740.5,15472,1.6738,0.0000,100.00,0.0000,100.00
2025-11-11 13:25:00,2740,2740.75,2739.5,2740.75,4186,1.7981,0.0000,100.00,0.0000,100.00
2025-11-11 13:30:00,2740.25,2747,2740.25,2743.75,10534,1.9544,0.0000,100.00,0.0000,100.00
2025-11-11 13:35:00,2743.75,2746.25,2742.25,2745,10798,2.0064,0.0000,100.00,0.0000,100.00
2025-11-11 13:40:00,2744,2744,2741,2742.75,4500,1.7625,0.0000,100.00,0.0000,100.00
2025-11-11 13:45:00,2742.75,2745,2742.5,2744.75,2806,1.6130,0.0000,100.00,0.0000,100.00
2025-11-11 13:50:00,2744.25,2744.75,2740.25,2741.25,4854,1.1759,0.0000,100.00,0.0000,100.00
2025-11-11 13:55:00,2741.25,2743.75,2740.25,2740.75,4868,0.7702,0.0000,100.00,0.0000,100.00
2025-11-11 14:00:00,2740.5,2742,2737.5,2739.25,6594,0.3399,0.0000,100.00,0.0000,100.00
2025-11-11 14:05:00,2738.5,2741.25,2738.5,2740.5,2326,0.0915,0.0000,100.00,0.0000,100.00
2025-11-11 14:10:00,2740,2745.75,2740,2740.5,16048,-0.1099,0.0000,-100.00,0.0000,100.00
2025-11-11 14:15:00,2740.25,2744.25,2740.25,2744,9458,-0.0477,0.0000,-100.00,0.0000,100.00
2025-11-11 14:20:00,2742.75,2744,2740.25,2742.5,5118,-0.1425,0.0000,-100.00,0.0000,100.00
2025-11-11 14:25:00,2742.75,2743.25,2740.25,2741.75,4326,-0.2825,0.0000,-100.00,0.0000,100.00
2025-11-11 14:30:00,2742,2742.75,2737.5,2738.75,6572,-0.5865,0.0000,-100.00,0.0000,100.00
2025-11-11 14:35:00,2738.75,2741,2737.75,2738.75,3214,-0.7845,0.0000,-100.00,0.0000,100.00
2025-11-11 14:40:00,2738.75,2740,2737.5,2739,5912,-0.8880,0.0000,-100.00,0.0000,100.00
2025-11-11 14:45:00,2739.5,2741.75,2738.75,2740.75,3924,-0.8291,0.0000,-100.00,0.0000,100.00
2025-11-11 14:50:00,2740.25,2743.75,2739.5,2742.75,7236,-0.6536,0.0000,-100.00,0.0000,100.00
2025-11-11 14:55:00,2742,2743,2740,2740.5,85042,-0.6840,0.0000,-100.00,0.0000,100.00
2025-11-11 15:00:00,2741,2743,2737,2738,10038,-0.8562,0.0000,-100.00,0.0000,100.00
2025-11-11 15:05:00,2738,2740.75,2736.75,2740.5,12112,-0.7873,0.0000,-100.00,0.0000,100.00
2025-11-11 15:10:00,2740.75,2741,2740,2740.75,11762,-0.7126,0.0000,-100.00,0.0000,100.00
2025-11-11 15:15:00,2740.75,2743.75,2740,2743,12422,-0.5089,0.0000,-100.00,0.0000,100.00
2025-11-11 15:20:00,2743.5,2743.5,2736.5,2736.5,34002,-0.7924,0.0000,-100.00,0.0000,100.00
2025-11-11 15:25:00,2737.5,2742.25,2736.75,2740.5,35826,-0.6944,0.0000,-100.00,0.0000,100.00
2025-11-12 09:15:00,2752.5,2757.25,2735.25,2736.25,17550,-0.8874,-0.6944,27.79,2740.5000,-0.16
2025-11-12 09:20:00,2736.25,2742.75,2736.25,2740,5792,-0.7401,-0.6944,6.58,2740.5000,-0.02
2025-11-12 09:25:00,2740,2745.75,2739.5,2742.5,5338,-0.4653,-0.6944,-32.99,2740.5000,0.07
2025-11-12 09:30:00,2741.5,2742,2731.25,2732.25,11352,-0.9376,-0.6944,35.02,2740.5000,-0.30
2025-11-12 09:35:00,2732,2733.25,2725.75,2730,6444,-1.3407,-0.6944,93.07,2740.5000,-0.38
2025-11-12 09:40:00,2729.5,2735,2728.5,2732.25,5938,-1.3891,-0.6944,100.04,2740.5000,-0.30
2025-11-12 09:45:00,2732.5,2738.5,2731.75,2738.25,5886,-0.9702,-0.6944,39.72,2740.5000,-0.08
2025-11-12 09:50:00,2737.5,2746,2736.5,2742,11070,-0.4217,-0.6944,-39.27,2740.5000,0.05
2025-11-12 09:55:00,2742,2742.5,2737.25,2741.5,6012,-0.0909,-0.6944,-86.91,2740.5000,0.04
2025-11-12 10:00:00,2740.5,2744.25,2737.5,2741.5,10016,0.1181,-0.6944,-117.01,2740.5000,0.04
2025-11-12 10:05:00,2741.25,2750,2740.75,2746.75,10622,0.5746,-0.6944,-182.75,2740.5000,0.23
2025-11-12 10:10:00,2746.75,2747,2742.5,2747,7938,0.8419,-0.6944,-221.24,2740.5000,0.24
2025-11-12 10:15:00,2747,2747,2743,2745.75,6188,0.8790,-0.6944,-226.58,2740.5000,0.19
2025-11-12 10:20:00,2745,2753,2745,2750.25,9802,1.1348,-0.6944,-263.42,2740.5000,0.36
2025-11-12 10:25:00,2750,2751,2745,2751,6158,1.2723,-0.6944,-283.22,2740.5000,0.38
2025-11-12 10:30:00,2751,2751,2747.5,2750.5,5906,1.2458,-0.6944,-279.41,2740.5000,0.36
2025-11-12 10:35:00,2750.25,2752.25,2749,2750,4194,1.1152,-0.6944,-260.60,2740.5000,0.35
2025-11-12 10:40:00,2750,2752,2750,2751.25,4134,1.0351,-0.6944,-249.06,2740.5000,0.39
2025-11-12 10:45:00,2751,2751.75,2742.25,2743.25,7646,0.3984,-0.6944,-157.37,2740.5000,0.10
2025-11-12 10:50:00,2743,2745,2741.5,2743.75,5858,-0.0124,-0.6944,-98.21,2740.5000,0.12
2025-11-12 10:55:00,2742.5,2743.25,2737.5,2738,9552,-0.6589,-0.6944,-5.11,2740.5000,-0.09
2025-11-12 11:00:00,2738,2740.75,2737.5,2738.75,7250,-1.0028,-0.6944,44.41,2740.5000,-0.06
2025-11-12 11:05:00,2738.75,2741.5,2737.5,2738.25,6586,-1.2166,-0.6944,75.20,2740.5000,-0.08
2025-11-12 11:10:00,2738,2739.25,2737.5,2738.5,4928,-1.2870,-0.6944,85.34,2740.5000,-0.07
2025-11-12 11:15:00,2738.25,2740,2737.75,2738.5,7600,-1.2768,-0.6944,83.87,2740.5000,-0.07
2025-11-12 11:20:00,2738.5,2740,2737.5,2739.25,5576,-1.1659,-0.6944,67.90,2740.5000,-0.05
2025-11-12 11:25:00,2739.25,2740.5,2738.25,2739.25,5550,-1.0429,-0.6944,50.19,2740.5000,-0.05
2025-11-12 11:30:00,2739.25,2740.25,2738.25,2739.75,5244,-0.8845,-0.6944,27.38,2740.5000,-0.03
2025-11-12 11:35:00,2739.75,2741.5,2737.5,2738.5,6116,-0.8218,-0.6944,18.35,2740.5000,-0.07
2025-11-12 11:40:00,2738.5,2745.75,2738.5,2744.5,9704,-0.3578,-0.6944,-48.47,2740.5000,0.15
2025-11-12 11:45:00,2744.5,2745,2743,2744.25,6028,-0.0648,-0.6944,-90.67,2740.5000,0.14
2025-11-12 11:50:00,2744.25,2746.25,2742.25,2743.75,7266,0.0900,-0.6944,-112.96,2740.5000,0.12
2025-11-12 11:55:00,2743.75,2747.25,2743.25,2746.25,7742,0.3413,-0.6944,-149.15,2740.5000,0.21
